rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,question_type,source_file,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,response_10,response_11,response_12
50712,,"{""Person"":""Anxious, antisocial, fixated, abnormal, stressful""}",survey-text,2,2.1.0,58630,559347f6fdf99b790feb6435,691666c81a5eeee631c26019,6916764534df8c932199f5d0,person,vbjw2qjx0v.csv,Anxious,antisocial,fixated,abnormal,stressful,,,,,,,
85551,,"{""Behavior"":""reckless, fearful, quiet, nonchalant, fixated""}",survey-text,3,2.1.0,144182,559347f6fdf99b790feb6435,691666c81a5eeee631c26019,6916764534df8c932199f5d0,behavior,vbjw2qjx0v.csv,reckless,fearful,quiet,nonchalant,fixated,,,,,,,
74977,,"{""Sound"":""stutter, quiet, whiny, hesitant, normal""}",survey-text,4,2.1.0,219159,559347f6fdf99b790feb6435,691666c81a5eeee631c26019,6916764534df8c932199f5d0,sound,vbjw2qjx0v.csv,stutter,quiet,whiny,hesitant,normal,,,,,,,
10700,,"{""Know"":""Yes""}",survey-text,5,2.1.0,229862,559347f6fdf99b790feb6435,691666c81a5eeee631c26019,6916764534df8c932199f5d0,know,vbjw2qjx0v.csv,Yes,,,,,,,,,,,
53657,,"{""Person"":""awkward, fixated, avoidant, loud, excitable""}",survey-text,2,2.1.0,62320,60171277d472ae2062db3a35,691666c81a5eeee631c26019,691681384ddd96e010c10201,person,vey2aevd2g.csv,awkward,fixated,avoidant,loud,excitable,,,,,,,
55678,,"{""Behavior"":""loudly talking, interrupting, jerky movements, overstimulated often""}",survey-text,3,2.1.0,117999,60171277d472ae2062db3a35,691666c81a5eeee631c26019,691681384ddd96e010c10201,behavior,vey2aevd2g.csv,loudly talking,interrupting,jerky movements,overstimulated often,,,,,,,,
108034,,"{""Sound"":""loud, knowledgeable, strange tone, strange accent""}",survey-text,4,2.1.0,226034,60171277d472ae2062db3a35,691666c81a5eeee631c26019,691681384ddd96e010c10201,sound,vey2aevd2g.csv,loud,knowledgeable,strange tone,strange accent,,,,,,,,
3302,,"{""Know"":""Yes""}",survey-text,5,2.1.0,229339,60171277d472ae2062db3a35,691666c81a5eeee631c26019,691681384ddd96e010c10201,know,vey2aevd2g.csv,Yes,,,,,,,,,,,
22026,,"{""Person"":""memory, smart, mute, awkward, artistic ""}",survey-text,2,2.1.0,32556,62a3be0d93b8dd1e69b4317d,691666c81a5eeee631c26019,6916704c4e0913b653cbe0df,person,vmvmaebcao.csv,memory,smart,mute,awkward,artistic,,,,,,,
31378,,"{""Behavior"":""awkward, silent, weird, abnormal, noisy""}",survey-text,3,2.1.0,63936,62a3be0d93b8dd1e69b4317d,691666c81a5eeee631c26019,6916704c4e0913b653cbe0df,behavior,vmvmaebcao.csv,awkward,silent,weird,abnormal,noisy,,,,,,,
34375,,"{""Sound"":""quiet, noisy, silent, awkward, normal""}",survey-text,4,2.1.0,98313,62a3be0d93b8dd1e69b4317d,691666c81a5eeee631c26019,6916704c4e0913b653cbe0df,sound,vmvmaebcao.csv,quiet,noisy,silent,awkward,normal,,,,,,,
4143,,"{""Know"":""No""}",survey-text,5,2.1.0,102464,62a3be0d93b8dd1e69b4317d,691666c81a5eeee631c26019,6916704c4e0913b653cbe0df,know,vmvmaebcao.csv,No,,,,,,,,,,,
157667,,"{""Person"":""Sensory, focused, awkward, vulnerable, neurodivergent, intelligent.""}",survey-text,2,2.1.0,169760,670f9fd0a399d73d5af41902,691666c81a5eeee631c26019,6916732613ea06273bdf3741,person,w7pzajd6ko.csv,Sensory,focused,awkward,vulnerable,neurodivergent,intelligent.,,,,,,
84958,,"{""Behavior"":""stimming, coldness, speaks randomly, meltdowns, antisocial.""}",survey-text,3,2.1.0,254720,670f9fd0a399d73d5af41902,691666c81a5eeee631c26019,6916732613ea06273bdf3741,behavior,w7pzajd6ko.csv,stimming,coldness,speaks randomly,meltdowns,antisocial.,,,,,,,
63778,,"{""Sound"":""monotone, serious, formal, loud, soft.""}",survey-text,4,2.1.0,318500,670f9fd0a399d73d5af41902,691666c81a5eeee631c26019,6916732613ea06273bdf3741,sound,w7pzajd6ko.csv,monotone,serious,formal,loud,soft.,,,,,,,
17434,,"{""Know"":""Yes, ex gf's son.""}",survey-text,5,2.1.0,335939,670f9fd0a399d73d5af41902,691666c81a5eeee631c26019,6916732613ea06273bdf3741,know,w7pzajd6ko.csv,Yes,ex gf's son.,,,,,,,,,,
22766,,"{""Person"":""unique, different, individual, sensitive, human""}",survey-text,2,2.1.0,35332,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,person,wlvnau1zt2.csv,unique,different,individual,sensitive,human,,,,,,,
30150,,"{""Behavior"":""quirky, different, unusual, interesting, peculiar ""}",survey-text,3,2.1.0,65492,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,behavior,wlvnau1zt2.csv,quirky,different,unusual,interesting,peculiar,,,,,,,
52760,,"{""Sound"":""odd,human, sound effects, unique, robotic""}",survey-text,4,2.1.0,118260,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,sound,wlvnau1zt2.csv,odd,human,sound effects,unique,robotic,,,,,,,
20163,,"{""Know"":""Yes. I have a brother and a good friend who is autistic.""}",survey-text,5,2.1.0,138430,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,know,wlvnau1zt2.csv,Yes. I have a brother and a good friend who is autistic.,,,,,,,,,,,
81501,,"{""Person"":""hyper, non-verbal, aggressive, spectrum, does not like change""}",survey-text,2,2.1.0,106856,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,person,x0ej2pgvcv.csv,hyper,non-verbal,aggressive,spectrum,does not like change,,,,,,,
68562,,"{""Behavior"":""rocking, agressive, sad, slow, childlike""}",survey-text,3,2.1.0,175420,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,behavior,x0ej2pgvcv.csv,rocking,agressive,sad,slow,childlike,,,,,,,
53637,,"{""Sound"":""normal, grunting, crying, slow, stutter""}",survey-text,4,2.1.0,229058,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,sound,x0ej2pgvcv.csv,normal,grunting,crying,slow,stutter,,,,,,,
6064,,"{""Know"":""yes""}",survey-text,5,2.1.0,235125,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,know,x0ej2pgvcv.csv,yes,,,,,,,,,,,
15172,,"{""Person"":""neurodivergent, shy, overstimulated, kind, introverted""}",survey-text,2,2.1.0,26525,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,person,x63cksssxe.csv,neurodivergent,shy,overstimulated,kind,introverted,,,,,,,
22389,,"{""Behavior"":""stressed, quiet, meticulous, clever, perfectionist""}",survey-text,3,2.1.0,48922,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,behavior,x63cksssxe.csv,stressed,quiet,meticulous,clever,perfectionist,,,,,,,
26699,,"{""Sound"":""mumble, normal, rushed, loud, human""}",survey-text,4,2.1.0,75662,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,sound,x63cksssxe.csv,mumble,normal,rushed,loud,human,,,,,,,
8073,,"{""Know"":""Yes I do""}",survey-text,5,2.1.0,83744,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,know,x63cksssxe.csv,Yes I do,,,,,,,,,,,
78725,,"{""Person"":""quiet, sensitive to sounds, feeling awkward, anxiety, bipolar""}",survey-text,2,2.1.0,101620,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,person,xjfw78f4co.csv,quiet,sensitive to sounds,feeling awkward,anxiety,bipolar,,,,,,,
46438,,"{""Behavior"":""quiet, shy, awkward, irritable,moody""}",survey-text,3,2.1.0,148063,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,behavior,xjfw78f4co.csv,quiet,shy,awkward,irritable,moody,,,,,,,
31178,,"{""Sound"":""normal, quiet, shy, moody, awkward""}",survey-text,4,2.1.0,179245,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,sound,xjfw78f4co.csv,normal,quiet,shy,moody,awkward,,,,,,,
8314,,"{""Know"":""yes""}",survey-text,5,2.1.0,187576,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,know,xjfw78f4co.csv,yes,,,,,,,,,,,
39309,,"{""Person"":""Focused, detail oriented, honest""}",survey-text,2,2.1.0,64759,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,person,y6l8qrpvz6.csv,Focused,detail oriented,honest,,,,,,,,,
32406,,"{""Behavior"":""Direct, literal, consistent""}",survey-text,3,2.1.0,97167,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,behavior,y6l8qrpvz6.csv,Direct,literal,consistent,,,,,,,,,
50839,,"{""Sound"":""Calm, precise, measured""}",survey-text,4,2.1.0,148008,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,sound,y6l8qrpvz6.csv,Calm,precise,measured,,,,,,,,,
29082,,"{""Know"":""Yes, I know a few people who are autistic.""}",survey-text,5,2.1.0,177096,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,know,y6l8qrpvz6.csv,Yes,I know a few people who are autistic.,,,,,,,,,,
21346,,"{""Person"":""Strange odd ticks close yell""}",survey-text,2,2.1.0,28235,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,person,z0ewh5jw2t.csv,Strange odd ticks close yell,,,,,,,,,,,
29270,,"{""Behavior"":""odd unusual weird off-putting strange""}",survey-text,3,2.1.0,57512,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,behavior,z0ewh5jw2t.csv,odd unusual weird off-putting strange,,,,,,,,,,,
15821,,"{""Sound"":""frantic fixated loud close weird""}",survey-text,4,2.1.0,73340,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,sound,z0ewh5jw2t.csv,frantic fixated loud close weird,,,,,,,,,,,
3723,,"{""Know"":""Yes""}",survey-text,5,2.1.0,77075,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,know,z0ewh5jw2t.csv,Yes,,,,,,,,,,,
54411,,"{""Person"":""strange, quiet, intense, stimming, routine-oriented, habitual, obsessive, focused, analytical, moody""}",survey-text,2,2.1.0,64694,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,person,z0hjyt5rvp.csv,strange,quiet,intense,stimming,routine-oriented,habitual,obsessive,focused,analytical,moody,,
27821,,"{""Behavior"":""sporadic, inconsistent, focused, asocial, nerdy""}",survey-text,3,2.1.0,92521,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,behavior,z0hjyt5rvp.csv,sporadic,inconsistent,focused,asocial,nerdy,,,,,,,
35293,,"{""Sound"":""grating, long-winded, high-pitched, circular, enthusiastic""}",survey-text,4,2.1.0,127818,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,sound,z0hjyt5rvp.csv,grating,long-winded,high-pitched,circular,enthusiastic,,,,,,,
4172,,"{""Know"":""No.""}",survey-text,5,2.1.0,131996,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,know,z0hjyt5rvp.csv,No.,,,,,,,,,,,
20902,,"{""Person"":""focused, detail-oriented, unique, sensitive, thoughtful, logical, creative, perceptive""}",survey-text,2,2.1.0,267725,67e5ebfad8af26b1bb60e460,691666c81a5eeee631c26019,6916737b86d0591623041131,person,zphl7phvgh.csv,focused,detail-oriented,unique,sensitive,thoughtful,logical,creative,perceptive,,,,
15754,,"{""Behavior"":""routine-oriented, direct, honest, focused, sensitive to noise, prefers structure""}",survey-text,3,2.1.0,283484,67e5ebfad8af26b1bb60e460,691666c81a5eeee631c26019,6916737b86d0591623041131,behavior,zphl7phvgh.csv,routine-oriented,direct,honest,focused,sensitive to noise,prefers structure,,,,,,
15705,,"{""Sound"":""literal, direct, monotone, precise, quiet, structured, formal""}",survey-text,4,2.1.0,299195,67e5ebfad8af26b1bb60e460,691666c81a5eeee631c26019,6916737b86d0591623041131,sound,zphl7phvgh.csv,literal,direct,monotone,precise,quiet,structured,formal,,,,,
24922,,"{""Know"":""Yes""}",survey-text,5,2.1.0,324139,67e5ebfad8af26b1bb60e460,691666c81a5eeee631c26019,6916737b86d0591623041131,know,zphl7phvgh.csv,Yes,,,,,,,,,,,
32006,,"{""Person"":""Different, unique, focused, sensitive, intelligent, social challenges, routine-oriented, creative, detail oriented, honest""}",survey-text,2,2.1.0,84471,66cec5a3fdf1fe2c010e9971,691666c81a5eeee631c26019,69166ee68b5235ae59ef622f,person,zpzohwk5tm.csv,Different,unique,focused,sensitive,intelligent,social challenges,routine-oriented,creative,detail oriented,honest,,
22933,,"{""Behavior"":""Repetitive, focused, routine-driven, withdrawn, literal, sensitive, attentive, anxious, methodical, curious""}",survey-text,3,2.1.0,107406,66cec5a3fdf1fe2c010e9971,691666c81a5eeee631c26019,69166ee68b5235ae59ef622f,behavior,zpzohwk5tm.csv,Repetitive,focused,routine-driven,withdrawn,literal,sensitive,attentive,anxious,methodical,curious,,
96310,,"{""Sound"":""Monotone, soft spoken, precise, expressive, quiet, hesitant, patterned, rhythmic, flat, sing song""}",survey-text,4,2.1.0,203717,66cec5a3fdf1fe2c010e9971,691666c81a5eeee631c26019,69166ee68b5235ae59ef622f,sound,zpzohwk5tm.csv,Monotone,soft spoken,precise,expressive,quiet,hesitant,patterned,rhythmic,flat,sing song,,
9043,,"{""Know"":""No""}",survey-text,5,2.1.0,212765,66cec5a3fdf1fe2c010e9971,691666c81a5eeee631c26019,69166ee68b5235ae59ef622f,know,zpzohwk5tm.csv,No,,,,,,,,,,,
51080,,"{""Person"":""Annoying, Authentic, Exhausting, Disconnected, Effort, Confused, ADHD,""}",survey-text,2,2.1.0,55243,626f66da6044100d5c238a8c,691666c81a5eeee631c26019,69166d7fe6ca1232923491d2,person,zvlf5cyers.csv,Annoying,Authentic,Exhausting,Disconnected,Effort,Confused,ADHD,,,,,
55901,,"{""Behavior"":""Extraverted, Introverted, Confused, Weird, Exhausting""}",survey-text,3,2.1.0,111145,626f66da6044100d5c238a8c,691666c81a5eeee631c26019,69166d7fe6ca1232923491d2,behavior,zvlf5cyers.csv,Extraverted,Introverted,Confused,Weird,Exhausting,,,,,,,
32267,,"{""Sound"":""Loud, Annoying, Mute, Slurred, Sounds""}",survey-text,4,2.1.0,143413,626f66da6044100d5c238a8c,691666c81a5eeee631c26019,69166d7fe6ca1232923491d2,sound,zvlf5cyers.csv,Loud,Annoying,Mute,Slurred,Sounds,,,,,,,
25793,,"{""Know"":""Yes""}",survey-text,5,2.1.0,169210,626f66da6044100d5c238a8c,691666c81a5eeee631c26019,69166d7fe6ca1232923491d2,know,zvlf5cyers.csv,Yes,,,,,,,,,,,
87757,,"{""Person"":""intense, unique, sensitive, creative, Focused, routine-oriented""}",survey-text,2,2.1.0,106976,6824afdfce30efcd2e7274ef,691666c81a5eeee631c26019,691670de67c5769d34b36908,person,zxt64bjuvu.csv,intense,unique,sensitive,creative,Focused,routine-oriented,,,,,,
66606,,"{""Behavior"":""withdrawn, sensitive, direct, expressive, playful, meticulous""}",survey-text,3,2.1.0,173586,6824afdfce30efcd2e7274ef,691666c81a5eeee631c26019,691670de67c5769d34b36908,behavior,zxt64bjuvu.csv,withdrawn,sensitive,direct,expressive,playful,meticulous,,,,,,
48894,,"{""Sound"":""repetitive, precise, soft-spoken, quiet""}",survey-text,4,2.1.0,222483,6824afdfce30efcd2e7274ef,691666c81a5eeee631c26019,691670de67c5769d34b36908,sound,zxt64bjuvu.csv,repetitive,precise,soft-spoken,quiet,,,,,,,,
6316,,"{""Know"":""yes""}",survey-text,5,2.1.0,228808,6824afdfce30efcd2e7274ef,691666c81a5eeee631c26019,691670de67c5769d34b36908,know,zxt64bjuvu.csv,yes,,,,,,,,,,,
